FID,TYPEPIPE,Operator,Status,Shape_Leng,geometry
22190,Interstate,Enable Gas Transmission,Operating,0.129146745237,"LINESTRING (-94.640215 32.6009010000001, -94.64026 32.6009290000001, -94.6403749999999 32.600764, -94.641175 32.6006330000001, -94.641237 32.600623, -94.641477 32.600584, -94.641647 32.600556, -94.64165 32.600555, -94.646177 32.5984320000001, -94.646417 32.5983190000001, -94.648186 32.5974900000001, -94.6483259999999 32.597424, -94.6498769999999 32.5966960000001, -94.651089 32.5961280000001, -94.651402 32.59603, -94.652126 32.595803, -94.654048 32.595199, -94.654349 32.595105, -94.6560949999999 32.5942860000001, -94.657688 32.5935390000001, -94.659075 32.5928880000001, -94.659878 32.5925120000001, -94.661231 32.5918770000001, -94.6612939999999 32.591848, -94.662475 32.5912940000001, -94.665713 32.589775, -94.6678459999999 32.588775, -94.6680689999999 32.58867, -94.670403 32.5875760000001, -94.671664 32.586984, -94.6719359999999 32.5868570000001, -94.672902 32.5864040000001, -94.6734059999999 32.586167, -94.679359 32.583375, -94.680159 32.583, -94.680369 32.582908, -94.682918 32.5817920000001, -94.683779 32.5814150000001, -94.6850469999999 32.580859, -94.6876139999999 32.579735, -94.6881899999999 32.579483, -94.690026 32.578766, -94.6918889999999 32.578039, -94.692129 32.5779450000001, -94.69239 32.577843, -94.696627 32.5761890000001, -94.697558 32.5758250000001, -94.699151 32.575204, -94.699484 32.575074, -94.702756 32.5737960000001, -94.703501 32.5735050000001, -94.7065449999999 32.5723170000001, -94.7067039999999 32.572255, -94.7067249999999 32.5722470000001, -94.708405 32.5715910000001, -94.710718 32.5706880000001, -94.7115919999999 32.570346, -94.712013 32.570182, -94.712882 32.569602, -94.714255 32.5686860000001, -94.7170379999999 32.56683, -94.717493 32.5665260000001, -94.7193809999999 32.5652670000001, -94.720786 32.56433, -94.7208909999999 32.56426, -94.721777 32.5636690000001, -94.722115 32.5634430000001, -94.723089 32.5627930000001, -94.724112 32.5621110000001, -94.7244669999999 32.561874, -94.7247189999999 32.5617060000001, -94.724817 32.5616410000001, -94.724866 32.561608, -94.7261039999999 32.5607820000001, -94.7263759999999 32.5606000000001, -94.7266969999999 32.560387, -94.727526 32.559833, -94.727965 32.559541, -94.728023 32.5595020000001, -94.728111 32.559443, -94.728283 32.559329, -94.728552 32.5591490000001, -94.72865 32.559084, -94.7307059999999 32.557712, -94.7307029999999 32.5575470000001, -94.7309959999999 32.5573880000001, -94.7313369999999 32.5572030000001, -94.731407 32.5572270000001, -94.7314459999999 32.55724, -94.73149 32.55721, -94.731598 32.5571380000001, -94.7320549999999 32.556831, -94.732974 32.5562150000001, -94.7346929999999 32.5550620000001, -94.737535 32.5531560000001, -94.7398039999999 32.5514450000001, -94.7399839999999 32.551309, -94.741075 32.550798, -94.7419599999999 32.5503830000001, -94.74265 32.5503620000001, -94.743197 32.5503450000001, -94.743321 32.5503410000001, -94.743533 32.5503350000001, -94.744119 32.5503170000001, -94.745167 32.5499280000001, -94.745372 32.549852, -94.747221 32.5491660000001, -94.747778 32.548959, -94.747923 32.548905, -94.7481239999999 32.5488310000001, -94.749018 32.5484990000001, -94.749127 32.548458, -94.749265 32.548407, -94.749407 32.5483550000001, -94.749679 32.548254, -94.7499529999999 32.5481520000001, -94.750916 32.5482760000001, -94.752312 32.548455, -94.753387 32.548593, -94.753546 32.548613, -94.754443 32.548728, -94.754557 32.5487430000001, -94.756084 32.5489390000001, -94.756332 32.5489710000001, -94.7563729999999 32.548976)"
22192,Interstate,Enable Gas Transmission,Operating,0.288080291305,"LINESTRING (-94.042842 33.1052730000001, -94.0432029999999 33.108071, -94.04572 33.112426, -94.046038 33.1127450000001, -94.046418 33.113167, -94.0468089999999 33.113639, -94.0471009999999 33.114026, -94.047336 33.1144110000001, -94.047657 33.1148830000001, -94.04767 33.1149070000001, -94.047671 33.1149090000001, -94.055645 33.130101, -94.056731 33.132258, -94.059024 33.1363000000001, -94.0593489999999 33.136987, -94.059316 33.137323, -94.05945 33.1407810000001, -94.059284 33.141978, -94.059725 33.1430710000001, -94.0598909999999 33.143542, -94.060059 33.1444730000001, -94.0596429999999 33.145674, -94.059115 33.146665, -94.059818 33.1480720000001, -94.0593249999999 33.152851, -94.058209 33.163084, -94.058332 33.1635850000001, -94.057904 33.167226, -94.057808 33.1675750000001, -94.0577969999999 33.1678820000001, -94.057825 33.1681970000001, -94.057888 33.168511, -94.057978 33.168778, -94.060808 33.1774540000001, -94.063189 33.189897, -94.063075 33.1941, -94.063251 33.1944940000001, -94.0632899999999 33.1955820000001, -94.0638959999999 33.197414, -94.06434 33.2212020000001, -94.064283 33.2219410000001, -94.064194 33.2225460000001, -94.064093 33.222988, -94.0639639999999 33.223343, -94.063818 33.2237050000001, -94.0630609999999 33.225714, -94.062784 33.2264070000001, -94.0626809999999 33.226794, -94.062537 33.2273650000001, -94.062381 33.229066, -94.062404 33.23046, -94.062627 33.248066, -94.062579 33.248428, -94.06249 33.248773, -94.062417 33.249013, -94.062313 33.2492800000001, -94.062173 33.24956, -94.060529 33.251629, -94.058061 33.253996, -94.05512 33.258448, -94.054384 33.259687, -94.052261 33.2635220000001, -94.045336 33.2733720000001, -94.045018 33.2739070000001, -94.044775 33.274434, -94.044591 33.2749480000001, -94.044455 33.275518, -94.0443519999999 33.276083, -94.0443289999999 33.276647, -94.044342 33.2772110000001, -94.044436 33.2779610000001, -94.044934 33.2808670000001, -94.044875 33.280487, -94.0458819999999 33.2876150000001, -94.045876 33.2879320000001, -94.046054 33.289589, -94.0460879999999 33.29004, -94.0476209999999 33.2978790000001, -94.0486289999999 33.3043490000001, -94.048821 33.3067080000001, -94.049052 33.308068, -94.0495769999999 33.3104700000001, -94.0520529999999 33.326057, -94.052183 33.3272850000001, -94.0524 33.328382, -94.0525469999999 33.329091, -94.052579 33.329414, -94.055774 33.3520040000001, -94.055977 33.354007, -94.056328 33.355664, -94.056681 33.357942, -94.056705 33.358419, -94.0572749999999 33.3617630000001, -94.057611 33.3641900000001, -94.057598 33.3647090000001, -94.0586949999999 33.372491, -94.058945 33.3736930000001, -94.0598659999999 33.379557)"
22195,Interstate,Enable Gas Transmission,Operating,0.00148916352363,"LINESTRING (-94.060571 33.3795170000001, -94.061073 33.378115)"
22197,Interstate,Enable Gas Transmission,Operating,0.0225786335042,"LINESTRING (-94.068396 33.3795200000001, -94.068452 33.3794980000001, -94.0688429999999 33.3794980000001, -94.068927 33.3795010000001, -94.089397 33.379551, -94.089689 33.3781280000001, -94.089569 33.378115)"
22199,Interstate,Enable Gas Transmission,Operating,0.3865365927,"LINESTRING (-94.060054 33.379575, -94.060054 33.3794550000001, -94.061465 33.3796370000001, -94.0627249999999 33.379536, -94.068358 33.379493, -94.0692799999999 33.3803750000001, -94.070588 33.3816600000001, -94.0710499999999 33.382162, -94.071168 33.3822900000001, -94.072349 33.3835720000001, -94.074195 33.3855760000001, -94.0745669999999 33.386022, -94.074807 33.3862350000001, -94.074964 33.386373, -94.075229 33.386808, -94.075353 33.387013, -94.078118 33.388824, -94.078221 33.3888910000001, -94.0839789999999 33.392662, -94.084133 33.392763, -94.0842249999999 33.3928480000001, -94.084847 33.39342, -94.08601 33.3944890000001, -94.086467 33.39491, -94.087144 33.3958460000001, -94.087367 33.396154, -94.087611 33.396492, -94.087791 33.3967410000001, -94.087828 33.3967920000001, -94.087889 33.3970340000001, -94.0881219999999 33.397967, -94.0881469999999 33.398066, -94.08817 33.398156, -94.0882369999999 33.398425, -94.090674 33.3992390000001, -94.0916139999999 33.399553, -94.0931219999999 33.4000570000001, -94.095041 33.400698, -94.095231 33.400761, -94.095395 33.4008160000001, -94.095425 33.4009290000001, -94.0954409999999 33.400992, -94.095495 33.401196, -94.095538 33.4013590000001, -94.0955499999999 33.4014060000001, -94.0963189999999 33.401688, -94.097293 33.402045, -94.0974669999999 33.402109, -94.0974639999999 33.4021240000001, -94.097064 33.403952, -94.097155 33.4040850000001, -94.098038 33.405402, -94.099162 33.4066950000001, -94.099711 33.4073260000001, -94.1005499999999 33.408212, -94.100595 33.408259, -94.1013379999999 33.409043, -94.1018979999999 33.409391, -94.1055279999999 33.4116490000001, -94.107265 33.4127290000001, -94.107533 33.412896, -94.1084679999999 33.413504, -94.1085179999999 33.4135370000001, -94.1087449999999 33.4137410000001, -94.1103229999999 33.415156, -94.111273 33.416009, -94.111484 33.4162020000001, -94.111602 33.4163090000001, -94.111729 33.416425, -94.1122369999999 33.41689, -94.112407 33.417045, -94.1196659999999 33.4236730000001, -94.119763 33.4237620000001, -94.11986 33.4238510000001, -94.120752 33.424665, -94.1207889999999 33.424699, -94.120825 33.4247320000001, -94.121003 33.424894, -94.121049 33.4249360000001, -94.1210799999999 33.4249780000001, -94.121183 33.4251160000001, -94.121722 33.4258390000001, -94.121755 33.425883, -94.121788 33.425928, -94.122267 33.426571, -94.122573 33.4269810000001, -94.1234459999999 33.4281520000001, -94.126999 33.432919, -94.1283309999999 33.4347070000001, -94.129058 33.4355780000001, -94.129835 33.4362780000001, -94.130195 33.4365090000001, -94.130455 33.436675, -94.1305359999999 33.4367270000001, -94.1327929999999 33.438524, -94.133989 33.4394770000001, -94.1372029999999 33.4414840000001, -94.137199 33.441804, -94.137189 33.44246, -94.1371829999999 33.442927, -94.137668 33.443516, -94.1380379999999 33.443965, -94.138288 33.4442270000001, -94.1383529999999 33.444239, -94.146291 33.4456690000001, -94.146347 33.445679, -94.146415 33.4456910000001, -94.1464309999999 33.4456930000001, -94.149509 33.4460130000001, -94.155075 33.447322, -94.155609 33.447571, -94.155706 33.447616, -94.155839 33.4476790000001, -94.156652 33.4480580000001, -94.158463 33.4487300000001, -94.1590409999999 33.448832, -94.159166 33.448854, -94.159323 33.448881, -94.1594689999999 33.4489070000001, -94.1646239999999 33.45032, -94.166059 33.450661, -94.1670149999999 33.450885, -94.1674839999999 33.450994, -94.170349 33.4516640000001, -94.170423 33.4516820000001, -94.170485 33.451696, -94.1716969999999 33.4519790000001, -94.172142 33.4520830000001, -94.174186 33.4525610000001, -94.17563 33.4528990000001, -94.1757699999999 33.4529430000001, -94.1765119999999 33.453174, -94.1770279999999 33.4533190000001, -94.178999 33.4540500000001, -94.180719 33.454688, -94.18166 33.455175, -94.1840979999999 33.456438, -94.1843629999999 33.456575, -94.184585 33.4566540000001, -94.18465 33.4566770000001, -94.184718 33.4567010000001, -94.187988 33.457863, -94.190637 33.458805, -94.192015 33.4592950000001, -94.194135 33.460048, -94.194197 33.46007, -94.1942529999999 33.46009, -94.195164 33.4604140000001, -94.195979 33.4607050000001, -94.1963689999999 33.4608440000001, -94.199757 33.462542, -94.200037 33.4625990000001, -94.201219 33.462841, -94.201669 33.4628470000001, -94.201828 33.4628500000001, -94.20196 33.4628520000001, -94.202543 33.46286, -94.205201 33.4633880000001, -94.207212 33.463787, -94.207862 33.463916, -94.2103269999999 33.4644050000001, -94.210947 33.464528, -94.214645 33.465263, -94.2155529999999 33.465443, -94.2155529999999 33.4653890000001, -94.2155539999999 33.464811, -94.215591 33.464791, -94.215747 33.464709, -94.216172 33.464484, -94.216416 33.4643550000001, -94.2166 33.464257, -94.217207 33.465338, -94.2174389999999 33.465512, -94.217567 33.46556, -94.219385 33.465566, -94.21948 33.4655000000001, -94.2197 33.4655050000001, -94.22033 33.465518, -94.220453 33.465633, -94.226874 33.4663110000001, -94.231929 33.466844, -94.232585 33.466913, -94.232683 33.4669240000001, -94.232789 33.466935, -94.2347119999999 33.467138, -94.2349819999999 33.467029, -94.235092 33.4669850000001, -94.235196 33.4669430000001, -94.235199 33.4669430000001, -94.2358809999999 33.4670160000001, -94.2362649999999 33.4670570000001, -94.2366489999999 33.4670980000001, -94.2405239999999 33.4675110000001, -94.245915 33.4679120000001, -94.246269 33.4679160000001, -94.2503149999999 33.4674870000001, -94.253525 33.4678020000001, -94.2587109999999 33.468311, -94.2588059999999 33.4683200000001, -94.258904 33.4683200000001, -94.265196 33.468327, -94.267453 33.468549, -94.273826 33.4691760000001, -94.28112 33.4698930000001, -94.2853459999999 33.470621, -94.2874839999999 33.4709560000001, -94.289221 33.47094, -94.28934 33.470938, -94.289419 33.470938, -94.292137 33.4709120000001, -94.2944689999999 33.470715, -94.295488 33.470629, -94.296141 33.470574, -94.296442 33.4705490000001, -94.298191 33.470401, -94.311584 33.469271, -94.312741 33.4692430000001, -94.312808 33.4692410000001, -94.312894 33.4692390000001, -94.3134689999999 33.4692250000001, -94.3179949999999 33.468695, -94.319896 33.4684730000001, -94.32545 33.4678230000001, -94.327256 33.467832, -94.327881 33.467835, -94.3286199999999 33.4678040000001, -94.328726 33.4678000000001, -94.328815 33.4677960000001, -94.329819 33.4677540000001, -94.329892 33.4677510000001, -94.333201 33.4667710000001, -94.335546 33.4661820000001, -94.335954 33.46608, -94.336215 33.466014, -94.337996 33.465829, -94.339839 33.4656380000001, -94.357178 33.4638380000001, -94.3648879999999 33.463038, -94.364965 33.4630300000001, -94.365062 33.46302, -94.368759 33.462636, -94.377238 33.4621950000001, -94.378371 33.4662720000001, -94.380666 33.4660030000001, -94.380676 33.4660010000001, -94.380839 33.465982, -94.382173 33.465826, -94.3827839999999 33.4657540000001, -94.3839339999999 33.4656190000001, -94.384172 33.4655910000001, -94.385723 33.4654090000001, -94.386127 33.465361, -94.386517 33.465316, -94.387186 33.4652370000001, -94.3875849999999 33.4651640000001, -94.391621 33.4644220000001, -94.3982549999999 33.463652, -94.398358 33.46364, -94.398457 33.4636370000001, -94.3987289999999 33.46363, -94.404017 33.463483, -94.404443 33.463261, -94.405705 33.4626030000001, -94.407141 33.4602810000001)"
22201,Interstate,Enable Gas Transmission,Operating,0.00475384769299,"LINESTRING (-94.2402969999999 33.4674870000001, -94.2402989999999 33.4674460000001, -94.2405429999999 33.4632090000001, -94.240557 33.462974, -94.24057 33.4627410000001)"
22204,Interstate,Enable Gas Transmission,Operating,0.00716506704749,"LINESTRING (-94.3284199999999 33.467812, -94.3292759999999 33.4643640000001, -94.3292759999999 33.4643580000001, -94.329265 33.4640920000001, -94.329256 33.4638840000001, -94.329254 33.463829, -94.3292519999999 33.4637920000001, -94.3292509999999 33.463756, -94.329248 33.4636790000001, -94.329245 33.463623, -94.329245 33.4636120000001, -94.329242 33.4635400000001, -94.329134 33.463129, -94.328885 33.462183, -94.328851 33.462053, -94.32882 33.461936, -94.328675 33.4613850000001, -94.328609 33.4611330000001, -94.328588 33.4610520000001, -94.328566 33.460971, -94.3285329999999 33.4608440000001)"
22206,Interstate,Enable Gas Transmission,Operating,0.00498221348187,"LINESTRING (-94.1139249999999 33.4184310000001, -94.1117379999999 33.420441, -94.110946 33.420391, -94.1107 33.4213970000001, -94.110577 33.4215320000001)"
22208,Interstate,Enable Gas Transmission,Operating,0.00127300994924,"LINESTRING (-94.283385 33.4704130000001, -94.283384 33.4693510000001, -94.283173 33.4693490000001)"
22210,Interstate,Enable Gas Transmission,Operating,0.00686277849135,"LINESTRING (-94.316017 33.4689270000001, -94.3159239999999 33.464819, -94.3159209999999 33.4646950000001, -94.315917 33.464507, -94.315911 33.464281, -94.315909 33.4641930000001, -94.315907 33.464075, -94.3159019999999 33.4638850000001, -94.315861 33.462066)"
22212,Interstate,Enable Gas Transmission,Operating,0.00746728868801,"LINESTRING (-94.371701 33.4624830000001, -94.372213 33.4564, -94.372219 33.4563230000001, -94.37224 33.456079, -94.3722539999999 33.455906, -94.372306 33.455292, -94.372327 33.455042)"
22214,Interstate,Enable Gas Transmission,Operating,0.000514572638194,"LINESTRING (-94.087982 33.397659, -94.0884609999999 33.397471)"
22216,Interstate,Enable Gas Transmission,Operating,0.0201086758917,"LINESTRING (-94.062577 33.246636, -94.063297 33.2463720000001, -94.063801 33.246357, -94.063963 33.2463520000001, -94.063996 33.2463510000001, -94.064112 33.2462900000001, -94.064604 33.246028, -94.065581 33.244675, -94.0656759999999 33.2445430000001, -94.067021 33.2419610000001, -94.067442 33.2418480000001, -94.0674979999999 33.241942, -94.0683789999999 33.2434200000001, -94.0724269999999 33.250209, -94.072579 33.2505570000001, -94.073096 33.2526320000001, -94.073098 33.252641, -94.072895 33.25275, -94.07283 33.2527840000001, -94.072645 33.2528830000001)"
22218,Interstate,Enable Gas Transmission,Operating,0.0619963967255,"LINESTRING (-94.043092 32.5195850000001, -94.0432929999999 32.5190890000001, -94.044131 32.517888, -94.0445039999999 32.5173540000001, -94.046934 32.5132780000001, -94.0470779999999 32.513036, -94.051739 32.5052180000001, -94.051791 32.5051320000001, -94.052401 32.504109, -94.0543949999999 32.5007640000001, -94.054838 32.500021, -94.055087 32.499603, -94.0551179999999 32.499552, -94.0552679999999 32.4993010000001, -94.0554549999999 32.4989860000001, -94.055596 32.49875, -94.057737 32.495159, -94.058325 32.494174, -94.0587409999999 32.4934750000001, -94.059418 32.4923390000001, -94.059537 32.4921400000001, -94.0614349999999 32.4907380000001, -94.061539 32.490683, -94.061791 32.49055, -94.061875 32.490506, -94.062122 32.490376, -94.0622009999999 32.4903350000001, -94.064127 32.4893200000001, -94.065168 32.488798, -94.06525 32.4887570000001, -94.067137 32.4878110000001, -94.067395 32.4876820000001, -94.068427 32.486905, -94.069929 32.485776, -94.073874 32.482809, -94.073964 32.482741, -94.074292 32.482495, -94.0746979999999 32.4821890000001, -94.075339 32.481707, -94.0754009999999 32.4815160000001, -94.075543 32.481078, -94.075545 32.48107, -94.075519 32.4805920000001, -94.075512 32.4804730000001, -94.0754239999999 32.4788540000001, -94.07542 32.4787720000001, -94.075326 32.4770560000001, -94.075271 32.476795, -94.0752659999999 32.476772, -94.0752639999999 32.4767600000001, -94.075261 32.476748, -94.075249 32.4766910000001, -94.0752429999999 32.476661, -94.0751909999999 32.476563, -94.075121 32.476434, -94.075005 32.4762170000001, -94.074933 32.4760830000001, -94.0748849999999 32.4759920000001, -94.074256 32.474819, -94.074216 32.474743, -94.07411 32.474545, -94.074054 32.4744400000001, -94.0737789999999 32.4739280000001, -94.0722949999999 32.472914, -94.072252 32.4727310000001, -94.072126 32.4721870000001, -94.071991 32.471971)"
